date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-01-01,base1-15,42355,Holofoil,122.15,79.99,128.26,300.0,
2025-01-01,base1-16,42356,Holofoil,38.11,21.84,32.9,64.99,
2025-01-01,base1-2,42360,Holofoil,158.69,89.35,130.0,249.99,
2025-01-01,base1-4,42382,Holofoil,435.11,272.13,384.99,1249.99,
2025-01-01,base1-58,42402,Normal,2.65,0.32,2.0,89.0,0.5
2025-01-01,cel25c-4,250320,Holofoil,97.6,82.5,104.88,249.0,119.49
2025-01-01,gym2-2,83861,1st Edition Holofoil,989.43,519.99,519.99,519.99,
2025-01-01,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-01,neo1-9,86903,1st Edition Holofoil,780.96,793.65,2950.0,2953.99,
2025-01-01,neo1-9,86903,Unlimited Holofoil,349.06,295.0,329.71,1000.0,
2025-01-01,sl-151-bundle,502000,Normal,61.63,54.99,63.74,194.94,
2025-01-01,sl-151-etb,503313,Normal,142.55,139.98,150.0,1999.99,
2025-01-01,sl-151-upc,502005,Normal,249.56,243.85,275.0,624.94,
2025-01-01,sl-ar-box,265519,Normal,191.85,198.43,242.94,1999.99,
2025-01-01,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-01,sl-bs-box,256141,Normal,223.63,230.0,280.0,599.99,
2025-01-01,sl-cel-upc,245140,Normal,391.02,384.9,459.98,1000.0,
2025-01-01,sl-champ-etb,218791,Normal,104.93,99.99,120.0,399.99,
2025-01-01,sl-cz-etb,453470,Normal,72.13,60.0,79.95,999.99,
2025-01-01,sl-evs-box,242436,Normal,979.06,999.99,1499.99,9999.99,
2025-01-01,sl-evs-etb,243721,Normal,396.78,399.95,499.99,989.99,
2025-01-01,sl-fs-box,247654,Normal,404.39,449.95,500.0,1299.99,
2025-01-01,sl-hf-etb,194729,Normal,214.93,215.01,250.0,499.99,
2025-01-01,sl-lo-box,277324,Normal,297.15,299.99,349.98,1299.99,
2025-01-01,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-01,sl-obf-box,501257,Normal,139.75,130.0,169.97,999.99,
2025-01-01,sl-pe-etb,593355,Normal,128.07,127.99,128.98,159.99,
2025-01-01,sl-pf-etb,528040,Normal,73.0,64.95,80.0,149.99,
2025-01-01,sl-shf-etb,228821,Normal,56.81,47.99,60.0,300.0,
2025-01-01,sl-ss-box,565606,Normal,229.7,224.98,250.0,600.0,
2025-01-01,sl-st-box,283389,Normal,197.78,199.99,230.0,1199.99,
2025-01-01,sl-tf-box,536225,Normal,136.77,129.99,155.5,300.0,
2025-01-01,sv2-185,497557,Normal,0.23,0.01,0.27,11.5,
2025-01-01,sv2-185,497557,Reverse Holofoil,1.12,0.1,0.98,10.0,2.24
2025-01-01,sv2-254,497669,Holofoil,14.4,11.99,15.0,100.0,17.98
2025-01-01,sv2-269,497689,Holofoil,56.55,51.0,70.04,259.99,
2025-01-01,sv3pt5-151,516566,Holofoil,7.97,4.94,7.92,24.99,9.48
2025-01-01,sv3pt5-199,517045,Holofoil,205.65,191.61,226.06,1000.0,
2025-01-01,sv3pt5-205,517051,Holofoil,12.96,9.72,12.78,29.99,21.68
2025-01-01,sv3pt5-4,502555,Normal,0.12,0.01,0.15,25.0,
2025-01-01,sv3pt5-4,502555,Reverse Holofoil,0.25,0.09,0.26,25.0,
2025-01-01,sv3pt5-6,502558,Holofoil,5.66,3.89,5.63,26.0,7.06
2025-01-01,sv3pt5-7,502548,Normal,0.12,0.02,0.15,4.99,
2025-01-01,sv3pt5-7,502548,Reverse Holofoil,0.2,0.08,0.25,15.0,
2025-01-01,sv4pt5-234,535090,Holofoil,160.72,154.75,170.0,300.0,
2025-01-01,sv4pt5-54,534416,Holofoil,2.18,1.05,2.5,35.0,
2025-01-01,sv8-57,590025,Holofoil,7.48,6.16,8.25,24.99,
2025-01-01,svp-085,518861,Normal,245.78,239.99,300.0,399.98,339.99
2025-01-01,swsh11-186,284137,Holofoil,532.73,434.5,569.59,665.5,568.0
2025-01-01,swsh12-186,451834,Holofoil,231.49,224.99,274.5,499.99,274.0
2025-01-01,swsh12pt5gg-GG69,478100,Holofoil,192.53,175.5,204.95,299.99,
2025-01-01,swsh35-25,223018,Normal,0.08,0.02,0.15,1.49,
2025-01-01,swsh35-25,223018,Reverse Holofoil,0.23,0.09,0.25,2.0,
2025-01-01,swsh35-74,223073,Holofoil,175.51,175.0,224.97,500.0,199.69
2025-01-01,swsh45sv-SV107,232496,Holofoil,103.64,86.99,128.81,400.0,124.99
2025-01-01,swsh7-204,246693,Holofoil,28.04,24.4,34.99,94.5,30.59
2025-01-01,swsh7-205,246696,Holofoil,320.3,270.0,380.31,539.69,329.99
2025-01-01,swsh7-208,246755,Holofoil,23.87,18.0,24.99,49.69,31.94
2025-01-01,swsh7-209,246756,Holofoil,263.29,230.41,309.75,424.99,313.98
2025-01-01,swsh7-211,246702,Holofoil,39.78,33.22,44.0,99.99,46.98
2025-01-01,swsh7-212,246704,Holofoil,255.59,207.0,297.69,449.95,297.69
2025-01-01,swsh7-215,246723,Holofoil,1398.66,1435.56,1664.35,3000.0,1495.95
2025-01-01,swsh7-218,246733,Holofoil,528.63,310.0,625.0,850.0,562.49
2025-01-01,swsh7-41,246753,Holofoil,2.95,1.43,3.69,89.0,6.99
2025-01-01,swsh7-65,246690,Holofoil,8.52,4.85,8.92,500.0,16.23
2025-01-01,swsh7-75,246701,Holofoil,7.34,2.99,7.25,20.0,11.95
2025-01-01,swsh7-8,246691,Holofoil,4.3,2.31,4.39,24.99,4.12
2025-01-01,swsh8-271,253266,Holofoil,519.04,473.99,671.15,729.99,693.49
2025-01-01,swsh9-154,263873,Holofoil,190.47,169.98,212.95,1500.0,209.98
2025-01-02,base1-15,42355,Holofoil,122.15,79.99,128.26,300.0,
2025-01-02,base1-16,42356,Holofoil,38.43,22.0,33.17,64.99,
2025-01-02,base1-2,42360,Holofoil,160.73,88.93,130.0,249.99,
2025-01-02,base1-4,42382,Holofoil,435.11,272.13,360.84,1249.99,
2025-01-02,base1-58,42402,Normal,2.33,0.32,2.0,89.0,0.89
2025-01-02,cel25c-4,250320,Holofoil,97.34,82.5,104.98,249.0,119.49
2025-01-02,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-02,neo1-9,86903,1st Edition Holofoil,780.96,793.65,2950.0,2953.99,
2025-01-02,neo1-9,86903,Unlimited Holofoil,349.06,317.92,356.21,1000.0,
2025-01-02,sl-151-bundle,502000,Normal,56.66,54.99,63.79,194.94,
2025-01-02,sl-151-etb,503313,Normal,144.19,135.99,150.5,4999.99,
2025-01-02,sl-151-upc,502005,Normal,248.17,244.75,287.19,624.94,
2025-01-02,sl-ar-box,265519,Normal,193.76,199.98,247.03,1999.99,
2025-01-02,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-02,sl-bs-box,256141,Normal,228.44,239.99,280.0,599.99,
2025-01-02,sl-cel-upc,245140,Normal,390.94,384.9,457.97,1000.0,
2025-01-02,sl-champ-etb,218791,Normal,106.14,99.99,119.97,399.99,
2025-01-02,sl-cz-etb,453470,Normal,71.97,67.0,79.97,999.99,
2025-01-02,sl-evs-box,242436,Normal,979.06,1149.99,1500.0,9999.99,
2025-01-02,sl-evs-etb,243721,Normal,401.02,490.0,799.95,989.99,
2025-01-02,sl-fs-box,247654,Normal,421.54,459.95,505.0,1299.99,
2025-01-02,sl-hf-etb,194729,Normal,215.98,209.99,249.99,499.99,
2025-01-02,sl-lo-box,277324,Normal,303.21,306.0,395.98,1299.99,
2025-01-02,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-02,sl-obf-box,501257,Normal,140.7,145.0,175.99,999.99,
2025-01-02,sl-pe-etb,593355,Normal,128.0,127.96,128.19,159.99,
2025-01-02,sl-pf-etb,528040,Normal,74.83,59.99,79.99,149.99,
2025-01-02,sl-shf-etb,228821,Normal,55.72,47.99,60.0,300.0,
2025-01-02,sl-ss-box,565606,Normal,243.23,235.0,263.99,600.0,
2025-01-02,sl-st-box,283389,Normal,198.58,199.99,247.99,1199.99,
2025-01-02,sl-tf-box,536225,Normal,140.52,139.99,160.0,300.0,
2025-01-02,sv2-185,497557,Normal,0.22,0.01,0.26,11.5,0.25
2025-01-02,sv2-185,497557,Reverse Holofoil,0.91,0.1,0.91,10.0,0.49
2025-01-02,sv2-254,497669,Holofoil,14.29,11.99,15.0,100.0,14.52
2025-01-02,sv2-269,497689,Holofoil,56.9,50.84,70.73,259.99,70.0
2025-01-02,sv3pt5-151,516566,Holofoil,7.47,4.07,7.99,24.99,12.83
2025-01-02,sv3pt5-199,517045,Holofoil,206.42,184.0,228.0,1000.0,
2025-01-02,sv3pt5-205,517051,Holofoil,13.44,9.72,13.28,29.99,16.86
2025-01-02,sv3pt5-4,502555,Normal,0.12,0.01,0.15,25.0,
2025-01-02,sv3pt5-4,502555,Reverse Holofoil,0.25,0.08,0.26,25.0,0.24
2025-01-02,sv3pt5-6,502558,Holofoil,5.78,3.89,5.63,26.0,5.59
2025-01-02,sv3pt5-7,502548,Normal,0.12,0.02,0.15,5.0,0.09
2025-01-02,sv3pt5-7,502548,Reverse Holofoil,0.19,0.08,0.25,15.0,
2025-01-02,sv4pt5-234,535090,Holofoil,160.49,154.75,170.0,300.0,
2025-01-02,sv4pt5-54,534416,Holofoil,1.86,1.3,2.52,35.0,2.12
2025-01-02,sv8-57,590025,Holofoil,7.17,6.0,8.5,24.99,8.56
2025-01-02,svp-085,518861,Normal,247.62,239.99,300.0,399.99,339.98
2025-01-02,swsh11-186,284137,Holofoil,532.73,434.5,585.34,667.92,568.0
2025-01-02,swsh12-186,451834,Holofoil,229.45,225.01,274.75,499.99,274.0
2025-01-02,swsh12pt5gg-GG69,478100,Holofoil,188.79,190.0,224.84,299.99,
2025-01-02,swsh35-25,223018,Normal,0.08,0.02,0.15,1.49,
2025-01-02,swsh35-25,223018,Reverse Holofoil,0.23,0.09,0.25,2.0,
2025-01-02,swsh35-74,223073,Holofoil,176.17,175.0,224.97,1500.0,199.69
2025-01-02,swsh45sv-SV107,232496,Holofoil,105.32,86.99,128.56,400.0,128.98
2025-01-02,swsh7-204,246693,Holofoil,28.01,24.4,34.99,94.5,30.59
2025-01-02,swsh7-205,246696,Holofoil,320.3,335.0,398.83,539.69,365.7
2025-01-02,swsh7-208,246755,Holofoil,24.54,18.99,25.0,49.69,18.99
2025-01-02,swsh7-209,246756,Holofoil,264.57,230.41,309.75,424.99,295.6
2025-01-02,swsh7-211,246702,Holofoil,39.78,33.22,44.0,99.99,46.98
2025-01-02,swsh7-212,246704,Holofoil,255.59,220.0,297.82,449.95,295.99
2025-01-02,swsh7-215,246723,Holofoil,1398.66,1390.0,1659.0,3000.0,1495.95
2025-01-02,swsh7-218,246733,Holofoil,530.14,310.0,655.0,850.0,699.67
2025-01-02,swsh7-41,246753,Holofoil,3.05,1.75,3.75,89.0,6.98
2025-01-02,swsh7-65,246690,Holofoil,7.7,4.8,8.74,500.0,8.74
2025-01-02,swsh7-75,246701,Holofoil,7.42,2.99,7.5,20.0,7.59
2025-01-02,swsh7-8,246691,Holofoil,4.45,2.31,4.4,24.99,5.16
2025-01-02,swsh8-271,253266,Holofoil,519.04,473.99,671.14,729.99,693.48
2025-01-02,swsh9-154,263873,Holofoil,191.03,174.99,214.97,1500.0,209.98
2025-01-03,base1-15,42355,Holofoil,122.15,66.85,120.96,300.0,
2025-01-03,base1-16,42356,Holofoil,38.55,24.0,32.9,64.99,
2025-01-03,base1-2,42360,Holofoil,160.73,88.93,135.89,249.99,
2025-01-03,base1-4,42382,Holofoil,437.68,272.13,399.99,1249.99,
2025-01-03,base1-58,42402,Normal,2.55,0.38,2.0,89.0,1.12
2025-01-03,cel25c-4,250320,Holofoil,96.55,82.73,104.93,249.0,117.11
2025-01-03,gym2-2,83861,1st Edition Holofoil,936.79,519.99,519.99,519.99,
2025-01-03,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-03,neo1-9,86903,1st Edition Holofoil,780.96,793.65,2950.0,2953.99,
2025-01-03,neo1-9,86903,Unlimited Holofoil,349.06,317.92,356.21,1000.0,
2025-01-03,sl-151-bundle,502000,Normal,64.3,55.0,64.34,194.94,
2025-01-03,sl-151-etb,503313,Normal,143.91,140.0,175.0,4999.99,
2025-01-03,sl-151-upc,502005,Normal,249.1,240.0,294.0,624.94,
2025-01-03,sl-ar-box,265519,Normal,194.76,199.98,274.97,1999.99,
2025-01-03,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-03,sl-bs-box,256141,Normal,229.64,239.99,300.0,599.99,
2025-01-03,sl-cel-upc,245140,Normal,391.83,394.99,457.97,1000.0,
2025-01-03,sl-champ-etb,218791,Normal,106.04,99.99,119.95,399.99,
2025-01-03,sl-cz-etb,453470,Normal,73.33,64.99,80.0,999.99,
2025-01-03,sl-evs-box,242436,Normal,1009.66,1244.99,1548.0,9999.99,
2025-01-03,sl-evs-etb,243721,Normal,401.02,489.99,659.48,989.99,
2025-01-03,sl-fs-box,247654,Normal,429.02,459.95,502.5,1299.99,
2025-01-03,sl-hf-etb,194729,Normal,216.98,209.99,249.99,499.99,
2025-01-03,sl-lo-box,277324,Normal,310.05,334.95,400.0,1299.99,
2025-01-03,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-03,sl-obf-box,501257,Normal,149.89,144.96,175.99,999.99,
2025-01-03,sl-pe-etb,593355,Normal,126.32,127.64,128.98,159.99,
2025-01-03,sl-pf-etb,528040,Normal,73.9,70.0,84.99,149.99,
2025-01-03,sl-shf-etb,228821,Normal,56.25,47.99,60.0,300.0,
2025-01-03,sl-ss-box,565606,Normal,236.66,229.0,258.98,600.0,
2025-01-03,sl-st-box,283389,Normal,203.62,199.96,249.99,1199.99,
2025-01-03,sl-tf-box,536225,Normal,141.0,129.99,159.99,300.0,
2025-01-03,sv2-185,497557,Normal,0.2,0.01,0.26,11.5,0.1
2025-01-03,sv2-185,497557,Reverse Holofoil,0.69,0.1,0.86,10.0,0.35
2025-01-03,sv2-254,497669,Holofoil,13.92,11.99,15.0,100.0,11.98
2025-01-03,sv2-269,497689,Holofoil,58.75,50.97,70.04,259.99,51.0
2025-01-03,sv3pt5-151,516566,Holofoil,7.84,4.94,7.96,24.99,12.83
2025-01-03,sv3pt5-199,517045,Holofoil,209.14,184.0,229.49,1000.0,
2025-01-03,sv3pt5-205,517051,Holofoil,13.95,9.49,13.13,39.99,13.81
2025-01-03,sv3pt5-4,502555,Normal,0.14,0.01,0.15,25.0,
2025-01-03,sv3pt5-4,502555,Reverse Holofoil,0.22,0.08,0.26,25.0,0.17
2025-01-03,sv3pt5-6,502558,Holofoil,6.07,3.89,5.72,26.0,6.07
2025-01-03,sv3pt5-7,502548,Normal,0.13,0.02,0.15,4.99,0.1
2025-01-03,sv3pt5-7,502548,Reverse Holofoil,0.19,0.08,0.25,15.0,
2025-01-03,sv4pt5-234,535090,Holofoil,158.63,154.95,172.7,300.0,164.99
2025-01-03,sv4pt5-54,534416,Holofoil,1.98,1.3,2.5,35.0,2.05
2025-01-03,sv8-57,590025,Holofoil,7.74,6.0,8.35,24.99,7.74
2025-01-03,svp-085,518861,Normal,247.62,246.99,300.0,399.99,339.98
2025-01-03,swsh11-186,284137,Holofoil,534.13,434.5,598.0,673.9,568.0
2025-01-03,swsh12-186,451834,Holofoil,225.78,225.0,274.0,499.99,273.69
2025-01-03,swsh12pt5gg-GG69,478100,Holofoil,187.97,175.0,224.99,299.99,201.25
2025-01-03,swsh35-25,223018,Normal,0.08,0.02,0.15,1.49,
2025-01-03,swsh35-25,223018,Reverse Holofoil,0.22,0.09,0.25,2.0,
2025-01-03,swsh35-74,223073,Holofoil,176.48,154.27,224.97,1500.0,228.24
2025-01-03,swsh45sv-SV107,232496,Holofoil,105.32,83.49,128.43,400.0,128.99
2025-01-03,swsh7-204,246693,Holofoil,28.01,24.84,34.99,94.5,30.59
2025-01-03,swsh7-205,246696,Holofoil,320.3,335.0,397.41,539.69,365.7
2025-01-03,swsh7-208,246755,Holofoil,24.73,18.99,25.0,49.69,31.94
2025-01-03,swsh7-209,246756,Holofoil,264.57,230.41,309.75,424.99,295.6
2025-01-03,swsh7-211,246702,Holofoil,39.78,33.22,44.5,99.99,46.98
2025-01-03,swsh7-212,246704,Holofoil,256.7,220.0,297.82,449.95,295.99
2025-01-03,swsh7-215,246723,Holofoil,1408.04,1435.56,1664.35,3000.0,1495.95
2025-01-03,swsh7-218,246733,Holofoil,532.48,310.0,660.0,850.0,698.69
2025-01-03,swsh7-41,246753,Holofoil,3.3,1.75,3.72,89.0,6.98
2025-01-03,swsh7-65,246690,Holofoil,7.68,4.8,8.49,500.0,7.93
2025-01-03,swsh7-75,246701,Holofoil,7.54,2.99,7.42,20.0,7.59
2025-01-03,swsh7-8,246691,Holofoil,4.17,2.31,4.5,24.99,5.16
2025-01-03,swsh8-271,253266,Holofoil,525.77,474.99,657.21,729.99,693.48
2025-01-03,swsh9-154,263873,Holofoil,192.31,174.99,214.85,1500.0,209.98
2025-01-04,base1-15,42355,Holofoil,121.99,66.85,120.62,300.0,
2025-01-04,base1-16,42356,Holofoil,38.43,18.43,32.95,64.99,30.6
2025-01-04,base1-2,42360,Holofoil,160.8,80.0,136.79,249.99,
2025-01-04,base1-4,42382,Holofoil,437.68,272.13,369.99,1249.99,
2025-01-04,base1-58,42402,Normal,2.6,0.38,2.0,89.0,7.45
2025-01-04,cel25c-4,250320,Holofoil,95.78,75.0,102.11,249.0,112.93
2025-01-04,gym2-2,83861,1st Edition Holofoil,936.79,519.99,707.5,895.0,
2025-01-04,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-04,neo1-9,86903,1st Edition Holofoil,780.96,793.65,2950.0,2953.99,
2025-01-04,neo1-9,86903,Unlimited Holofoil,349.06,317.92,356.21,1000.0,
2025-01-04,sl-151-bundle,502000,Normal,64.59,54.99,64.82,194.94,
2025-01-04,sl-151-etb,503313,Normal,143.96,138.0,159.99,4999.99,
2025-01-04,sl-151-upc,502005,Normal,248.7,245.0,298.78,624.94,
2025-01-04,sl-ar-box,265519,Normal,198.96,199.98,274.97,1999.99,
2025-01-04,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-04,sl-bs-box,256141,Normal,235.89,250.0,300.0,777.0,
2025-01-04,sl-cel-upc,245140,Normal,393.09,394.8,450.0,1000.0,
2025-01-04,sl-champ-etb,218791,Normal,106.04,99.99,119.99,399.99,
2025-01-04,sl-cz-etb,453470,Normal,74.26,72.0,89.89,999.99,
2025-01-04,sl-evs-box,242436,Normal,1022.7,1200.0,1524.0,9999.99,
2025-01-04,sl-evs-etb,243721,Normal,401.02,489.99,649.01,989.99,
2025-01-04,sl-fs-box,247654,Normal,432.42,474.99,500.0,1299.99,
2025-01-04,sl-hf-etb,194729,Normal,218.51,215.0,249.99,499.99,
2025-01-04,sl-lo-box,277324,Normal,315.93,349.95,410.49,1299.99,
2025-01-04,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-04,sl-obf-box,501257,Normal,152.97,152.54,190.0,999.99,
2025-01-04,sl-pe-etb,593355,Normal,127.65,127.64,130.97,159.99,
2025-01-04,sl-pf-etb,528040,Normal,74.72,75.0,89.99,149.99,
2025-01-04,sl-shf-etb,228821,Normal,55.78,47.99,63.48,300.0,
2025-01-04,sl-ss-box,565606,Normal,235.68,240.96,259.95,600.0,
2025-01-04,sl-st-box,283389,Normal,210.12,235.0,298.95,1248.0,
2025-01-04,sl-tf-box,536225,Normal,140.78,143.0,169.97,300.0,
2025-01-04,sv2-185,497557,Normal,0.19,0.01,0.25,11.5,
2025-01-04,sv2-185,497557,Reverse Holofoil,0.63,0.1,0.84,10.0,0.91
2025-01-04,sv2-254,497669,Holofoil,13.58,11.0,14.99,100.0,11.97
2025-01-04,sv2-269,497689,Holofoil,58.96,51.0,70.59,259.99,51.0
2025-01-04,sv3pt5-151,516566,Holofoil,8.0,4.94,8.0,29.99,9.04
2025-01-04,sv3pt5-199,517045,Holofoil,211.94,193.8,233.75,1000.0,
2025-01-04,sv3pt5-205,517051,Holofoil,13.52,9.72,13.42,39.99,15.82
2025-01-04,sv3pt5-4,502555,Normal,0.12,0.01,0.15,25.0,0.11
2025-01-04,sv3pt5-4,502555,Reverse Holofoil,0.27,0.08,0.26,25.0,
2025-01-04,sv3pt5-6,502558,Holofoil,5.95,3.89,5.82,26.0,6.97
2025-01-04,sv3pt5-7,502548,Normal,0.12,0.02,0.15,4.99,
2025-01-04,sv3pt5-7,502548,Reverse Holofoil,0.27,0.08,0.25,15.0,
2025-01-04,sv4pt5-234,535090,Holofoil,168.17,152.76,182.52,374.99,
2025-01-04,sv4pt5-54,534416,Holofoil,1.99,1.45,2.5,35.0,
2025-01-04,sv8-57,590025,Holofoil,7.92,5.29,8.2,29.99,
2025-01-04,svp-085,518861,Normal,248.1,245.0,299.99,399.99,339.96
2025-01-04,swsh11-186,284137,Holofoil,534.13,350.0,594.0,673.9,568.0
2025-01-04,swsh12-186,451834,Holofoil,236.35,225.0,274.0,499.99,274.0
2025-01-04,swsh12pt5gg-GG69,478100,Holofoil,189.68,193.04,229.98,299.99,217.98
2025-01-04,swsh35-25,223018,Normal,0.08,0.02,0.15,1.49,
2025-01-04,swsh35-25,223018,Reverse Holofoil,0.23,0.09,0.25,2.0,0.23
2025-01-04,swsh35-74,223073,Holofoil,179.65,154.27,228.23,1500.0,174.2
2025-01-04,swsh45sv-SV107,232496,Holofoil,106.48,83.49,128.54,400.0,124.28
2025-01-04,swsh7-204,246693,Holofoil,28.01,24.84,34.99,70.0,30.59
2025-01-04,swsh7-205,246696,Holofoil,324.61,335.0,401.49,539.69,377.32
2025-01-04,swsh7-208,246755,Holofoil,24.73,18.99,25.0,49.69,29.18
2025-01-04,swsh7-209,246756,Holofoil,264.57,266.0,311.99,424.99,313.98
2025-01-04,swsh7-211,246702,Holofoil,39.78,33.22,43.97,79.99,46.98
2025-01-04,swsh7-212,246704,Holofoil,256.54,220.0,297.95,449.95,295.99
2025-01-04,swsh7-215,246723,Holofoil,1413.07,1435.56,1664.35,3000.0,1588.95
2025-01-04,swsh7-218,246733,Holofoil,534.08,310.0,650.0,850.0,539.93
2025-01-04,swsh7-41,246753,Holofoil,3.25,1.85,3.72,89.0,3.85
2025-01-04,swsh7-65,246690,Holofoil,7.68,4.8,8.49,500.0,7.55
2025-01-04,swsh7-75,246701,Holofoil,7.06,2.99,7.38,20.0,8.6
2025-01-04,swsh7-8,246691,Holofoil,3.9,2.31,4.39,24.99,5.56
2025-01-04,swsh8-271,253266,Holofoil,525.17,519.99,657.21,729.99,693.48
2025-01-04,swsh9-154,263873,Holofoil,192.92,174.99,214.97,1500.0,209.98
2025-01-05,base1-15,42355,Holofoil,122.64,72.6,138.13,300.0,
2025-01-05,base1-16,42356,Holofoil,38.51,22.5,32.22,64.99,
2025-01-05,base1-2,42360,Holofoil,160.33,88.93,136.79,249.99,
2025-01-05,base1-4,42382,Holofoil,443.05,272.13,399.99,1249.99,
2025-01-05,base1-58,42402,Normal,2.77,0.38,2.0,9999.0,
2025-01-05,cel25c-4,250320,Holofoil,95.81,75.0,104.88,249.0,117.11
2025-01-05,gym2-2,83861,1st Edition Holofoil,936.79,895.0,895.0,895.0,
2025-01-05,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-05,neo1-9,86903,1st Edition Holofoil,780.96,793.65,2950.0,2953.99,
2025-01-05,neo1-9,86903,Unlimited Holofoil,349.06,317.92,360.17,1000.0,
2025-01-05,sl-151-bundle,502000,Normal,63.06,54.99,64.99,194.94,
2025-01-05,sl-151-etb,503313,Normal,146.85,148.0,189.0,4999.99,
2025-01-05,sl-151-upc,502005,Normal,251.1,244.99,298.78,624.94,
2025-01-05,sl-ar-box,265519,Normal,202.2,235.0,299.99,1999.99,
2025-01-05,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-05,sl-bs-box,256141,Normal,239.27,263.99,300.0,777.0,
2025-01-05,sl-cel-upc,245140,Normal,393.19,394.8,450.0,1000.0,
2025-01-05,sl-champ-etb,218791,Normal,105.83,99.99,119.99,399.99,
2025-01-05,sl-cz-etb,453470,Normal,74.45,72.18,89.99,999.99,
2025-01-05,sl-evs-box,242436,Normal,1048.4,1249.97,1721.3,9999.99,
2025-01-05,sl-evs-etb,243721,Normal,401.02,489.99,500.0,989.99,
2025-01-05,sl-fs-box,247654,Normal,444.1,484.99,505.0,1299.99,
2025-01-05,sl-hf-etb,194729,Normal,218.84,215.0,249.99,499.99,
2025-01-05,sl-lo-box,277324,Normal,343.6,399.99,469.95,1299.99,
2025-01-05,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-05,sl-obf-box,501257,Normal,152.39,152.54,190.9,999.99,
2025-01-05,sl-pe-etb,593355,Normal,144.08,131.94,146.92,179.99,
2025-01-05,sl-pf-etb,528040,Normal,81.47,75.0,89.99,149.99,
2025-01-05,sl-shf-etb,228821,Normal,55.01,49.0,66.25,300.0,
2025-01-05,sl-ss-box,565606,Normal,242.93,242.0,269.97,600.0,
2025-01-05,sl-st-box,283389,Normal,213.03,234.99,289.99,1248.0,
2025-01-05,sl-tf-box,536225,Normal,142.33,143.0,169.99,333.0,
2025-01-05,sv2-185,497557,Normal,0.21,0.01,0.25,11.5,
2025-01-05,sv2-185,497557,Reverse Holofoil,0.64,0.1,0.84,10.0,0.9
2025-01-05,sv2-254,497669,Holofoil,13.68,11.0,14.95,100.0,18.99
2025-01-05,sv2-269,497689,Holofoil,59.1,51.0,70.52,259.99,51.0
2025-01-05,sv3pt5-151,516566,Holofoil,8.33,5.5,8.02,29.99,9.11
2025-01-05,sv3pt5-199,517045,Holofoil,213.55,193.8,230.0,1000.0,
2025-01-05,sv3pt5-205,517051,Holofoil,13.2,9.86,13.48,39.99,39.49
2025-01-05,sv3pt5-4,502555,Normal,0.12,0.02,0.15,25.0,
2025-01-05,sv3pt5-4,502555,Reverse Holofoil,0.27,0.08,0.27,25.0,
2025-01-05,sv3pt5-6,502558,Holofoil,5.97,3.68,5.8,26.0,7.06
2025-01-05,sv3pt5-7,502548,Normal,0.3,0.01,0.15,4.99,
2025-01-05,sv3pt5-7,502548,Reverse Holofoil,0.28,0.05,0.25,15.0,
2025-01-05,sv4pt5-234,535090,Holofoil,170.91,152.76,190.28,374.99,
2025-01-05,sv4pt5-54,534416,Holofoil,2.07,1.45,2.5,35.0,
2025-01-05,sv8-57,590025,Holofoil,6.5,6.0,8.18,29.99,
2025-01-05,svp-085,518861,Normal,248.45,246.99,300.0,399.99,339.94
2025-01-05,swsh11-186,284137,Holofoil,533.86,434.5,595.0,699.0,599.99
2025-01-05,swsh12-186,451834,Holofoil,238.53,224.46,274.5,499.99,274.0
2025-01-05,swsh12pt5gg-GG69,478100,Holofoil,188.21,190.99,226.0,299.99,217.94
2025-01-05,swsh35-25,223018,Normal,0.08,0.02,0.15,1.49,
2025-01-05,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-05,swsh35-74,223073,Holofoil,179.39,154.27,228.23,1500.0,228.23
2025-01-05,swsh45sv-SV107,232496,Holofoil,106.48,83.49,128.54,400.0,128.99
2025-01-05,swsh7-204,246693,Holofoil,28.01,24.84,34.99,70.0,30.59
2025-01-05,swsh7-205,246696,Holofoil,324.61,376.32,413.95,539.69,377.32
2025-01-05,swsh7-208,246755,Holofoil,24.64,18.99,25.0,49.69,31.94
